,r,b,swpd,livre,buffer,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,name,date,time
6749,0,0,0,2856956,23408,71164,0,0,0,5,73,46,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6750,0,0,0,2856956,23416,71164,0,0,0,8,82,47,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6751,0,0,0,2855404,23520,71524,0,0,18,96,136,113,0,1,99,1,-1,yogafire,2018-05-01,04:20:02
6752,0,0,0,2854396,23528,71524,0,0,0,1,108,58,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6753,0,0,0,2856808,23536,71524,0,0,0,27,90,48,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6754,0,0,0,2856684,23544,71524,0,0,0,1,77,44,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6755,0,0,0,2856304,23560,71524,0,0,0,10,99,57,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6756,0,0,0,2855932,23568,71528,0,0,0,1,94,55,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6757,0,0,0,2858096,23580,71528,0,0,0,8,77,44,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6758,0,0,0,2858096,23588,71528,0,0,0,1,69,44,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6759,0,0,0,2858096,23596,71528,0,0,0,2,77,46,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6760,0,0,0,2858964,23604,71528,0,0,0,3,100,57,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6761,0,0,0,2859840,23612,71528,0,0,0,4,74,43,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6762,0,0,0,2860228,23620,71528,0,0,0,1,82,45,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6763,0,0,0,2860228,23628,71528,0,0,0,5,84,47,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6764,0,0,0,2859744,23636,71528,0,0,0,1,121,60,0,2,98,0,-1,yogafire,2018-05-01,04:20:02
6765,0,0,0,2857328,24108,71576,0,0,30,109,174,95,1,1,98,0,-1,yogafire,2018-05-01,04:20:02
6766,0,0,0,2857328,24124,71584,0,0,0,14,93,52,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6767,0,0,0,2857328,24132,71584,0,0,0,4,94,49,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6768,0,0,0,2856644,24204,71592,0,0,3,108,171,93,1,1,97,0,-1,yogafire,2018-05-01,04:20:02
6769,0,0,0,2856552,24220,71636,0,0,0,11,108,63,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6770,4,0,0,2855808,24228,71636,0,0,5,4,112,71,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6771,0,0,0,2854148,24244,71820,0,0,7,47,142,80,0,0,99,0,-1,yogafire,2018-05-01,04:20:02
6772,0,0,0,2852916,24260,71820,0,0,0,3,120,58,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6773,0,0,0,2852000,24368,71852,0,0,0,86,97,78,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6774,0,0,0,2851876,24384,71844,0,0,0,7,85,46,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6775,0,0,0,2852644,24392,71852,0,0,0,1,102,49,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6776,0,0,0,2852828,24400,71852,0,0,0,6,111,57,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6777,0,0,0,2852644,24416,71856,0,0,0,7,100,54,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6778,0,0,0,2853776,24424,71856,0,0,0,5,97,47,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6779,0,0,0,2853776,24440,71848,0,0,0,4,99,48,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6780,0,0,0,2857328,24448,71860,0,0,0,1,131,61,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6781,0,0,0,2857204,24456,71860,0,0,0,9,75,42,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6782,0,0,0,2857204,24464,71860,0,0,0,2,86,45,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6783,0,0,0,2857204,24472,71860,0,0,0,2,95,51,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6784,0,0,0,2854704,24516,71940,0,0,2,145,225,113,2,3,95,0,-1,yogafire,2018-05-01,04:20:02
6785,0,0,0,2854940,24524,71940,0,0,0,4,82,41,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6786,0,0,0,2854420,24560,71996,0,0,3,106,170,84,2,1,97,0,-1,yogafire,2018-05-01,04:20:02
6787,0,0,0,2853908,24628,72016,0,0,0,49,156,98,0,0,99,0,-1,yogafire,2018-05-01,04:20:02
6788,0,0,0,2852264,24672,72092,0,0,2,140,193,95,2,1,97,0,-1,yogafire,2018-05-01,04:20:02
6789,0,0,0,2852100,24720,72144,0,0,2,150,149,82,1,0,98,0,-1,yogafire,2018-05-01,04:20:02
6790,0,0,0,2850544,24808,72092,0,0,10,83,129,95,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6791,0,0,0,2850232,24824,72376,0,0,0,32,108,55,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6792,0,0,0,2849488,24840,72376,0,0,0,4,111,61,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6793,0,0,0,2849876,24848,72376,0,0,0,10,81,45,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6794,0,0,0,2850760,24860,72376,0,0,0,2,90,50,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6795,0,0,0,2851140,24908,72432,0,0,2,104,154,85,1,0,99,0,-1,yogafire,2018-05-01,04:20:02
6796,0,0,0,2851092,24916,72436,0,0,0,9,111,58,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6797,0,0,0,2854188,24960,72452,0,0,0,32,138,76,1,0,99,0,-1,yogafire,2018-05-01,04:20:02
6798,0,0,0,2854064,24976,72452,0,0,0,18,83,47,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6799,0,0,0,2854064,24992,72444,0,0,0,6,97,54,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6800,3,0,0,2854040,25000,72452,0,0,0,4,111,59,0,1,98,0,-1,yogafire,2018-05-01,04:20:02
6801,0,0,0,2854188,25008,72452,0,0,0,5,102,52,0,1,99,0,-1,yogafire,2018-05-01,04:20:02
6802,0,0,0,2854188,25020,72452,0,0,0,2,83,46,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6803,0,0,0,2854188,25028,72452,0,0,0,5,89,49,0,0,100,0,-1,yogafire,2018-05-01,04:20:02
6804,3,0,0,2855264,25036,72452,0,0,7,6,30,17,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6805,0,0,0,2855336,25044,72452,0,0,0,5,98,46,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6806,0,0,0,2855336,25052,72460,0,0,0,7,102,52,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6807,0,0,0,2855824,25060,72460,0,0,0,1,106,50,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6808,0,0,0,2856280,25068,72460,0,0,0,4,134,62,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6809,0,0,0,2856336,25076,72468,0,0,0,9,79,42,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6810,1,0,0,2856336,25088,72468,0,0,0,3,93,50,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6811,0,0,0,2854148,25096,72668,0,0,13,22,146,85,0,0,99,0,-1,yogafire,2018-05-01,04:40:02
6812,0,0,0,2853132,25112,72668,0,0,0,23,115,58,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6813,0,0,0,2851628,25216,72708,0,0,0,58,108,77,0,0,99,0,-1,yogafire,2018-05-01,04:40:02
6814,0,0,0,2851736,25224,72732,0,0,0,5,89,46,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6815,0,0,0,2851736,25240,72732,0,0,0,23,93,47,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6816,0,0,0,2851000,25248,72732,0,0,0,3,111,55,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6817,4,0,0,2844164,25984,74224,0,0,143,135,228,91,5,1,93,1,-1,yogafire,2018-05-01,04:40:02
6818,0,0,0,2840772,27824,74504,0,0,135,140,237,167,1,1,94,4,-1,yogafire,2018-05-01,04:40:02
6819,0,0,0,2840772,27832,74512,0,0,0,1,97,49,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6820,0,0,0,2843448,27848,74512,0,0,0,22,126,60,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6821,0,0,0,2843324,27856,74512,0,0,0,4,80,43,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6822,0,0,0,2843324,27864,74512,0,0,0,9,90,49,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6823,0,0,0,2843324,27872,74512,0,0,0,1,95,48,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6824,0,0,0,2845300,27880,74512,0,0,0,3,145,62,0,2,98,0,-1,yogafire,2018-05-01,04:40:02
6825,0,0,0,2845332,27924,74592,0,0,2,145,184,95,2,1,98,0,-1,yogafire,2018-05-01,04:40:02
6826,0,0,0,2845332,27932,74592,0,0,0,1,91,47,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6827,0,0,0,2845332,27948,74592,0,0,0,18,105,52,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6828,0,0,0,2844464,27956,74592,0,0,0,1,121,58,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6829,0,0,0,2844340,28008,74648,0,0,2,109,153,86,1,0,98,0,-1,yogafire,2018-05-01,04:40:02
6830,0,0,0,2844216,28016,74648,0,0,0,11,84,45,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6831,0,0,0,2843300,28120,74944,0,0,15,89,134,109,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6832,0,0,0,2842252,28128,74948,0,0,0,28,105,58,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6833,0,0,0,2841936,28144,74956,0,0,0,10,83,52,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6834,0,0,0,2841936,28152,74956,0,0,0,1,78,47,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6835,0,0,0,2842192,28160,74956,0,0,0,6,99,53,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6836,0,0,0,2844340,28176,74956,0,0,0,4,130,68,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
6837,0,0,0,2846116,28184,74956,0,0,0,4,79,45,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6838,0,0,0,2844192,28660,74976,0,0,28,38,185,114,2,1,97,0,-1,yogafire,2018-05-01,04:40:02
6839,0,0,0,2844200,28668,74976,0,0,0,8,90,49,0,0,100,0,-1,yogafire,2018-05-01,04:40:02
6840,1,0,0,2842976,28676,74976,0,0,0,10,106,56,0,1,99,0,-1,yogafire,2018-05-01,04:40:02
